L,N,K,Ratio,Success Rate
3,100,3,0.032714019023913236,0.0
3,100,3,0.03948302797898026,0.0
3,100,3,0.0402330743618202,0.0
3,100,3,0.10099928622412563,0.0
3,100,3,0.11163175303197354,0.0
3,100,3,0.05590695776372169,0.0
3,100,3,0.26649746192893403,0.0
3,100,3,0.06303151575787894,0.0
3,100,3,0.03847157016171101,0.0
3,100,3,0.07614942528735633,0.0
3,100,3,0.044506517690875234,0.0
3,100,3,0.023460848774656307,0.0
3,100,3,0.028551462513726665,0.0
3,100,3,0.19625468164794008,0.0
3,100,3,0.037375315466891,0.0
3,100,3,0.12215568862275449,0.0
3,100,3,0.07706925675675676,0.0
3,100,3,0.046546546546546545,0.0
3,100,3,0.054498044328552805,0.0
3,100,3,0.04536706076436624,0.0
3,100,3,0.029713766469786462,0.0
3,100,3,0.08900730215117426,0.0
3,100,3,0.019525129564902977,0.0
3,100,3,0.07172995780590717,0.0
3,100,3,0.01223470661672909,0.0
3,100,3,0.02936241610738255,0.0
3,100,3,0.06740535549399815,0.0
3,100,3,0.05738993710691824,0.0
3,100,3,0.18255578093306288,0.0
3,100,3,0.06241664443851694,0.0
3,100,3,0.03150103799981948,0.0
3,100,3,0.036,0.0
3,100,3,0.021234354769097973,0.0
3,100,3,0.049695890817386144,0.0
3,100,3,0.02640298198384759,0.0
3,100,3,0.038213315217391304,0.0
3,100,3,0.019789908084787096,0.0
3,100,3,0.04809917355371901,0.0
3,100,3,0.191869918699187,0.0
3,100,3,0.05208713642448582,0.0
3,100,3,0.04314574314574315,0.0
3,100,3,0.039564048969841746,0.0
3,100,3,0.09523809523809523,0.0
3,100,3,0.014758332308449145,0.0
3,100,3,0.03912696300239553,0.0
3,100,3,0.023933756805807622,0.0
3,100,3,0.09251323418200151,0.0
3,100,3,0.019236489836390678,0.0
3,100,3,0.08707054812483608,0.0
3,100,3,0.038398469527193224,0.0
3,100,3,0.05593325092707046,0.0
3,100,3,0.051952976867652635,0.0
3,100,3,0.07897071872227152,0.0
3,100,3,0.0721556886227545,0.0
3,100,3,0.050164088138771684,0.0
3,100,3,0.04525288376220053,0.0
3,100,3,0.7213822894168467,0.0
3,100,3,0.030340102764864204,0.0
3,100,3,0.09882108183079057,0.0
3,100,3,0.036693936477382096,0.0
3,100,3,0.008173507797096254,0.0
3,100,3,0.08133971291866028,0.0
3,100,3,0.028714322669655946,0.0
3,100,3,0.06563161609033169,0.0
3,100,3,0.06216959187989004,0.0
3,100,3,0.03783989351587754,0.0
3,100,3,0.04013448203404076,0.0
3,100,3,0.060019361084220714,0.0
3,100,3,0.025925925925925925,0.0
3,100,3,0.026918287192259794,0.0
3,100,3,0.024105253473180606,0.0
3,100,3,0.029414865577227202,0.0
3,100,3,0.07625,0.0
3,100,3,0.026250894916872165,0.0
3,100,3,0.01986863711001642,0.0
3,100,3,0.05046774987690793,0.0
3,100,3,0.17662508207485225,0.0
3,100,3,0.016660577274388015,0.0
3,100,3,0.026347932298028266,0.0
3,100,3,0.020704360985004815,0.0
3,100,3,0.09501557632398754,0.0
3,100,3,0.07746010638297872,0.0
3,100,3,0.06351397997928893,0.0
3,100,3,0.08495770503861713,0.0
3,100,3,0.1553133514986376,0.0
3,100,3,0.2818590704647676,0.0
3,100,3,0.04057511880102352,0.0
3,100,3,0.01976203501094092,0.0
3,100,3,0.03453579418344519,0.0
3,100,3,0.06404689535388623,0.0
3,100,3,0.03441847124623548,0.0
3,100,3,0.04276234947161465,0.0
3,100,3,0.0887883008356546,0.0
3,100,3,0.029747450218552695,0.0
3,100,3,0.05138178096212897,0.0
3,100,3,0.09316037735849056,0.0
3,100,3,0.03984592907424625,0.0
3,100,3,0.034366925064599485,0.0
3,100,3,0.02053966975432944,0.0
3,100,3,0.02774708410067526,0.0
3,100,3,0.39078341013824885,0.0
3,100,3,0.029303156640857652,0.0
3,100,3,0.0701171875,0.0
3,100,3,0.20459599703484063,0.0
3,100,3,0.06982990152193375,0.0
3,100,3,0.04484437232630181,0.0
3,100,3,0.11071519470603207,0.0
3,100,3,0.10271646859083192,0.0
3,100,3,0.04287643484132343,0.0
3,100,3,0.02408759124087591,0.0
3,100,3,0.08558558558558559,0.0
3,100,3,0.06002697841726619,0.0
3,100,3,0.021808235381089672,0.0
3,100,3,0.029681159420289854,0.0
3,100,3,0.05147588192944565,0.0
3,100,3,0.03294708920843222,0.0
3,100,3,0.06000570125427594,0.0
3,100,3,0.05142517814726841,0.0
3,100,3,0.013425532775284079,0.0
3,100,3,0.014936052231464091,0.0
3,100,3,0.13796082949308755,0.0
3,100,3,0.08351235230934478,0.0
3,100,3,0.057663125948406675,0.0
3,100,3,0.12768817204301075,0.0
3,100,3,0.04641015470051567,0.0
3,100,3,0.061829111206526406,0.0
3,100,3,0.02682378478951857,0.0
3,100,3,0.02293202293202293,0.0
3,100,3,0.05200945626477541,0.0
3,100,3,0.08854166666666667,0.0
3,100,3,0.0281281393012613,0.0
3,100,3,0.03150814255369365,0.0
3,100,3,0.04575386012715713,0.0
3,100,3,0.14807383627608348,0.0
3,100,3,0.06817379018014835,0.0
3,100,3,0.06405312767780634,0.0
3,100,3,0.050447901933050446,0.0
3,100,3,0.035684920243381026,0.0
3,100,3,0.18957617411225658,0.0
3,100,3,0.14216701173222912,0.0
3,100,3,0.25205479452054796,0.0
3,100,3,0.026827450714721226,0.0
3,100,3,0.041127901542296307,0.0
3,100,3,0.07618808146844355,0.0
3,100,3,0.25938281901584653,0.0
3,100,3,0.11757526444263629,0.0
3,100,3,0.14678899082568808,0.0
3,100,3,0.10224948875255624,0.0
3,100,3,0.03697478991596639,0.0
3,100,3,0.0253060263653484,0.0
3,100,3,0.06421838177533386,0.0
3,100,3,0.21500334896182183,0.0
3,100,3,0.12752772341813437,0.0
3,100,3,0.055847990756194635,0.0
3,100,3,0.015078407720144753,0.0
3,100,3,0.036547163243995824,0.0
3,100,3,0.036627505183137524,0.0
3,100,3,0.022591534666320436,0.0
3,100,3,0.06958343030020944,0.0
3,100,3,0.03152647975077882,0.0
3,100,3,0.02091373086020167,0.0
3,100,3,0.06326434619002823,0.0
3,100,3,0.09090909090909091,0.0
3,100,3,0.03152709359605911,0.0
3,100,3,0.04176934450468211,0.0
3,100,3,0.014956056946086241,0.0
3,100,3,0.08723170060539351,0.0
3,100,3,0.020800905617659543,0.0
3,100,3,0.032715551974214344,0.0
3,100,3,0.1003394945303659,0.0
3,100,3,0.20890207715133532,0.0
3,100,3,0.1529068224050969,0.0
3,100,3,0.10932145305003427,0.0
3,100,3,0.09538461538461539,0.0
3,100,3,0.019557443004023244,0.0
3,100,3,0.1283001389532191,0.0
3,100,3,0.01740469772814786,0.0
3,100,3,0.055838891068392835,0.0
3,100,3,0.08500717360114778,0.0
3,100,3,0.031852551984877124,0.0
3,100,3,0.03658760801617945,0.0
3,100,3,0.08211551844119694,0.0
3,100,3,0.07752732240437159,0.0
3,100,3,0.010546875,0.0
3,100,3,0.11688311688311688,0.0
3,100,3,0.5843137254901961,0.0
3,100,3,0.21608643457382953,0.0
3,100,3,0.01550123912726566,0.0
3,100,3,0.05091698841698842,0.0
3,100,3,0.26575342465753427,0.0
3,100,3,0.07463118310673995,0.0
3,100,3,0.3283458021612635,0.0
3,100,3,0.04129333852746397,0.0
3,100,3,0.04044803982576229,0.0
3,100,3,0.07922705314009662,0.0
3,100,3,0.022052205220522054,0.0
3,100,3,0.06473953628425173,0.0
3,100,3,0.0466403162055336,0.0
3,100,3,0.2494654312188168,0.0
3,100,3,0.04999349043093347,0.0
3,100,3,0.04831243972999036,0.0
3,100,3,0.023942663621327874,0.0
3,100,3,0.06273819994136617,0.0
3,100,3,0.02084063047285464,0.0
3,100,3,0.0466796875,0.0
3,100,3,0.10237388724035608,0.0
3,100,3,0.09140008309098463,0.0
3,100,3,0.0328078943995899,0.0
3,100,3,0.018454537793882193,0.0
3,100,3,0.020738753611225753,0.0
3,100,3,0.054241508091765964,0.0
3,100,3,0.11003236245954692,0.0
3,100,3,0.21652231845436376,0.0
3,100,3,0.02763299412592041,0.0
3,100,3,0.0350076103500761,0.0
3,100,3,0.03103248259860789,0.0
3,100,3,0.10167003119838502,0.0
3,100,3,0.12240388864339373,0.0
3,100,3,0.0761904761904762,0.0
3,100,3,0.03234920186467015,0.0
3,100,3,0.05016816143497758,0.0
3,100,3,0.0709203036053131,0.0
3,100,3,0.08672316384180791,0.0
3,100,3,0.03632268055751091,0.0
3,100,3,0.0185274302213667,0.0
3,100,3,0.032922949232258955,0.0
3,100,3,0.21616871704745166,0.0
3,100,3,0.04803169101262689,0.0
3,100,3,0.13030095759233926,0.0
3,100,3,0.07166006481814909,0.0
3,100,3,0.10493531384762818,0.0
3,100,3,0.023537374041209206,0.0
3,100,3,0.04772475027746948,0.0
3,100,3,0.0815811606391926,0.0
3,100,3,0.0749029036434252,0.0
3,100,3,0.1021978021978022,0.0
3,100,3,0.03946457419801523,0.0
3,100,3,0.040848214285714286,0.0
3,100,3,0.016,0.0
3,100,3,0.0427584806012594,0.0
3,100,3,0.018845375988233132,0.0
3,100,3,0.018283945664011005,0.0
3,100,3,0.07809694793536805,0.0
3,100,3,0.02495348582685783,0.0
3,100,3,0.052109548482605475,0.0
3,100,3,0.06033977738722906,0.0
3,100,3,0.019484336944654405,0.0
3,100,3,0.05788324066719619,0.0
3,100,3,0.01942026212570554,0.0
3,100,3,0.05505671077504726,0.0
3,100,3,0.12772029967891546,0.0
3,100,3,0.044353871973147926,0.0
3,100,3,0.04373673036093418,0.0
3,100,3,0.035455278001611606,0.0
3,100,3,0.04080812141923811,0.0
3,100,3,0.07328605200945626,0.0
3,100,3,0.031926827163689706,0.0
3,100,3,0.030940477313460994,0.0
3,100,3,0.164079822616408,0.0
3,100,3,0.1267515923566879,0.0
3,100,3,0.08355795148247978,0.0
3,100,3,0.1850282485875706,0.0
3,100,3,0.05313210667769278,0.0
3,100,3,0.04133290611983339,0.0
3,100,3,0.0358079950609662,0.0
3,100,3,0.024096385542168676,0.0
3,100,3,0.15492957746478872,0.0
3,100,3,0.024924263288350318,0.0
3,100,3,0.04288758657432072,0.0
3,100,3,0.04622792937399679,0.0
3,100,3,0.05995055624227441,0.0
3,100,3,0.024041327240214582,0.0
3,100,3,0.05334462320067739,0.0
3,100,3,0.047782874617737,0.0
3,100,3,0.0223463687150838,0.0
3,100,3,0.18442153493699887,0.0
3,100,3,0.026339969372128638,0.0
3,100,3,0.08990384615384615,0.0
3,100,3,0.05444242056263914,0.0
3,100,3,0.0399302804626842,0.0
3,100,3,0.03067484662576687,0.0
3,100,3,0.027029903160583166,0.0
3,100,3,0.03552384528727,0.0
3,100,3,0.09823874755381605,0.0
3,100,3,0.03220524017467249,0.0
3,100,3,0.12618296529968454,0.0
3,100,3,0.07957244655581948,0.0
3,100,3,0.08826945412311266,0.0
3,100,3,0.10494223363286265,0.0
3,100,3,0.055381727158948686,0.0
3,100,3,0.12683047902705386,0.0
3,100,3,0.03783707468586757,0.0
3,100,3,0.05049923195084485,0.0
3,100,3,0.1602951039570758,0.0
3,100,3,0.07979321195774332,0.0
3,100,3,0.05903790087463557,0.0
3,100,3,0.015460910151691949,0.0
3,100,3,0.06322897483118478,0.0
3,100,3,0.07287365813377374,0.0
3,100,3,0.0776068376068376,0.0
3,100,3,0.023542311661506707,0.0
3,100,3,0.046363636363636364,0.0
3,100,3,0.047619047619047616,0.0
3,100,3,0.08836581130619332,0.0
3,100,3,0.019914007694048427,0.0
3,100,3,0.013227189222290263,0.0
3,100,3,0.03729315880464312,0.0
3,100,3,0.0252423938482113,0.0
3,100,3,0.03208077709611452,0.0
3,100,3,0.03072553576039246,0.0
3,100,3,0.06486376575843839,0.0
3,100,3,0.023660745629432,0.0
3,100,3,0.10042347247428918,0.0
3,100,3,0.019660328595163375,0.0
3,100,3,0.03432428550911963,0.0
3,100,3,0.07882145555275749,0.0
3,100,3,0.01731110322809507,0.0
3,100,3,0.08138138138138139,0.0
3,100,3,0.062344702959114526,0.0
3,100,3,0.442,0.0
3,100,3,0.005901209383651464,0.0
3,100,3,0.031880139686831135,0.0
3,100,3,0.05202312138728324,0.0
3,100,3,0.04048836481268914,0.0
3,100,3,0.07258566978193147,0.0
3,100,3,0.023297245443332875,0.0
3,100,3,0.19707520891364902,0.0
3,100,3,0.19171483622350674,0.0
3,100,3,0.03762949421084705,0.0
3,100,3,0.04679245283018868,0.0
3,100,3,0.01809901914992994,0.0
3,100,3,0.14509511376352108,0.0
3,100,3,0.046785924906624726,0.0
3,100,3,0.0422360248447205,0.0
3,100,3,0.03359588490596367,0.0
3,100,3,0.05595262405554421,0.0
3,100,3,0.03260869565217391,0.0
3,100,3,0.054833468724614136,0.0
3,100,3,0.062026913372582,0.0
3,100,3,0.03333333333333333,0.0
3,100,3,0.013375295043273014,0.0
3,100,3,0.2855321861057999,0.0
3,100,3,0.046520532210203885,0.0
3,100,3,0.031376916022533737,0.0
3,100,3,0.01674641148325359,0.0
3,100,3,0.046101949025487254,0.0
3,100,3,0.046897641944407854,0.0
3,100,3,0.015929445545908253,0.0
3,100,3,0.030027848407797555,0.0
3,100,3,0.02744097000638162,0.0
3,100,3,0.03559964983950978,0.0
3,100,3,0.02828669216831085,0.0
3,100,3,0.06919810142393205,0.0
3,100,3,0.030728893550078656,0.0
3,100,3,0.060526315789473685,0.0
3,100,3,0.055109284513357,0.0
3,100,3,0.025677716829636696,0.0
3,100,3,0.05632449058054594,0.0
3,100,3,0.011215135556855861,0.0
3,100,3,0.05986668343604578,0.0
3,100,3,0.0656390717007274,0.0
3,100,3,0.0361128332300062,0.0
3,100,3,0.007358245563410764,0.0
3,100,3,0.12096774193548387,0.0
3,100,3,0.03620108456690605,0.0
3,100,3,0.02536548794202174,0.0
3,100,3,0.2853898561695685,0.0
3,100,3,0.1338174273858921,0.0
3,100,3,0.028189023478390907,0.0
3,100,3,0.019322100058551818,0.0
3,100,3,0.038830409356725146,0.0
3,100,3,0.040985079992809634,0.0
3,100,3,0.12024486226497595,0.0
3,100,3,0.08548596915071548,0.0
3,100,3,0.01955928434246437,0.0
3,100,3,0.025936904509845437,0.0
3,100,3,0.32570307390451275,0.0
3,100,3,0.010537190082644627,0.0
3,100,3,0.04503064215294431,0.0
3,100,3,0.06404214028278347,0.0
3,100,3,0.06703204047217538,0.0
3,100,3,0.030299106564806423,0.0
3,100,3,0.02481203007518797,0.0
3,100,3,0.08209902666102412,0.0
3,100,3,0.20267048164043872,0.0
3,100,3,0.015074038563971449,0.0
3,100,3,0.06138714600644395,0.0
3,100,3,0.01857876093399841,0.0
3,100,3,0.05912143564901464,0.0
3,100,3,0.013534852244529664,0.0
3,100,3,0.030999687922604807,0.0
3,100,3,0.07749935417204856,0.0
3,100,3,0.04356392294220666,0.0
3,100,3,0.14951400800457404,0.0
3,100,3,0.03033965144383666,0.0
3,100,3,0.015536105032822756,0.0
3,100,3,0.022578407952531403,0.0
3,100,3,0.030561857733884958,0.0
3,100,3,0.24071647007426825,0.0
3,100,3,0.07549295774647888,0.0
3,100,3,0.10615448161916563,0.0
3,100,3,0.02009260068140124,0.0
3,100,3,0.027962250961202376,0.0
3,100,3,0.06842456608811749,0.0
3,100,3,0.024836012217715687,0.0
3,100,3,0.03235804611951401,0.0
3,100,3,0.038291083141287006,0.0
3,100,3,0.026289273609966107,0.0
3,100,3,0.07138442521631644,0.0
3,100,3,0.01572145061728395,0.0
3,100,3,0.01738212526389866,0.0
3,100,3,0.01402817941303144,0.0
3,100,3,0.0543235344679388,0.0
3,100,3,0.025067928828118154,0.0
3,100,3,0.03200883002207505,0.0
3,100,3,0.04349896809017304,0.0
3,100,3,0.02211784799316823,0.0
3,100,3,0.11506556061011507,0.0
3,100,3,0.02489991993594876,0.0
3,100,3,0.08875192604006163,0.0
3,100,3,0.02654867256637168,0.0
3,100,3,0.03596411192214112,0.0
3,100,3,0.052762982689747,0.0
3,100,3,0.039471709440192106,0.0
3,100,3,0.02066735942731786,0.0
3,100,3,0.036505152378864286,0.0
3,100,3,0.047377326565143825,0.0
3,100,3,0.16164921465968587,0.0
3,100,3,0.03143712574850299,0.0
3,100,3,0.03059103059103059,0.0
3,100,3,0.030804506031302963,0.0
3,100,3,0.02398407535077924,0.0
3,100,3,0.04247286455875413,0.0
3,100,3,0.01760698155094542,0.0
3,100,3,0.0858987090367428,0.0
3,100,3,0.021411707237645527,0.0
3,100,3,0.06767586821015138,0.0
3,100,3,0.022451963241436924,0.0
3,100,3,0.05469798657718121,0.0
3,100,3,0.023820430600091615,0.0
3,100,3,0.03752310536044362,0.0
3,100,3,0.02848265147591921,0.0
3,100,3,0.019637717961740308,0.0
3,100,3,0.056393185823379675,0.0
3,100,3,0.05596175478065242,0.0
3,100,3,0.06744186046511629,0.0
3,100,3,0.042943918632575226,0.0
3,100,3,0.051444547996272134,0.0
3,100,3,0.017650748140847595,0.0
3,100,3,0.13386423966628744,0.0
3,100,3,0.05897044540030526,0.0
3,100,3,0.04657496935857279,0.0
3,100,3,0.03316380589107862,0.0
3,100,3,0.02299117510450534,0.0
3,100,3,0.011251242869851902,0.0
3,100,3,0.024400080661423674,0.0
3,100,3,0.036440412887081636,0.0
3,100,3,0.17349027635619244,0.0
3,100,3,0.04576043068640646,0.0
3,100,3,0.018271792919680244,0.0
3,100,3,0.03901515151515152,0.0
3,100,3,0.10918614020950847,0.0
3,100,3,0.06563085989820519,0.0
3,100,3,0.17768832662449685,0.0
3,100,3,0.4293148308759757,0.0
3,100,3,0.0507068582778362,0.0
3,100,3,0.02931047116582399,0.0
3,100,3,0.10980760206475833,0.0
3,100,3,0.01891015745600494,0.0
3,100,3,0.04234367306745446,0.0
3,100,3,0.020353687020353686,0.0
3,100,3,0.022636188214338725,0.0
3,100,3,0.2900964066608238,0.0
3,100,3,0.03614457831325301,0.0
3,100,3,0.039343886212434044,0.0
3,100,3,0.04917745887294365,0.0
3,100,3,0.0353322528363047,0.0
3,100,3,0.03142262066467445,0.0
3,100,3,0.04910257602529527,0.0
3,100,3,0.04145429833503228,0.0
3,100,3,0.07828134196586227,0.0
3,100,3,0.023981577066624314,0.0
3,100,3,0.024824528998891763,0.0
3,100,3,0.10359168241965974,0.0
3,100,3,0.07459245842252593,0.0
3,100,3,0.06709585121602289,0.0
3,100,3,0.02604214594644336,0.0
3,100,3,0.038240184166773245,0.0
3,100,3,0.18499635833940276,0.0
3,100,3,0.0871868978805395,0.0
3,100,3,0.07955271565495207,0.0
3,100,3,0.06013333333333333,0.0
3,100,3,0.02460697197539303,0.0
3,100,3,0.09433384379785605,0.0
3,100,3,0.03599735799207398,0.0
3,100,3,0.04890130826876667,0.0
3,100,3,0.054871220604703244,0.0
3,100,3,0.04201540006695681,0.0
3,100,3,0.06010774028919762,0.0
3,100,3,0.0744489428699955,0.0
3,100,3,0.029347229840921557,0.0
3,100,3,0.05129329241560719,0.0
3,100,3,0.018945740430467845,0.0
3,100,3,0.03760797342192691,0.0
3,100,3,0.025472473294987676,0.0
3,100,3,0.012985247127608946,0.0
3,100,3,0.019525801952580194,0.0
3,100,3,0.09977641140301845,0.0
3,100,3,0.19797297297297298,0.0
3,100,3,0.12712933753943217,0.0
3,100,3,0.06532424290470905,0.0
3,100,3,0.041616038882138516,0.0
3,100,3,0.0576,0.0
3,100,3,0.02578544398486315,0.0
3,100,3,0.05651564689397478,0.0
3,100,3,0.05963143254520167,0.0
3,100,3,0.06396641145961966,0.0
3,100,3,0.08323908617959738,0.0
3,100,3,0.013130199458755137,0.0
3,100,3,0.03746031746031746,0.0
3,100,3,0.16148775894538606,0.0
3,100,3,0.060281964025279536,0.0
3,100,3,0.04092282340016479,0.0
3,100,3,0.034730722154222765,0.0
3,100,3,0.04260373772568894,0.0
3,100,3,0.10897852960312297,0.0
3,100,3,0.022611066924213157,0.0
3,100,3,0.05060191797592328,0.0
3,100,3,0.023324729949335626,0.0
3,100,3,0.21417797888386123,0.0
3,100,3,0.16432700247729148,0.0
3,100,3,0.05552825552825553,0.0
3,100,3,0.06072452436799583,0.0
3,100,3,0.02063928164578168,0.0
3,100,3,0.1923764145324598,0.0
3,100,3,0.04352419184449609,0.0
3,100,3,0.02407447814386501,0.0
3,100,3,0.02835538752362949,0.0
3,100,3,0.0729679802955665,0.0
3,100,3,0.019949776785714284,0.0
3,100,3,0.024043233704643212,0.0
3,100,3,0.11947763267574327,0.0
3,100,3,0.009044435705859222,0.0
3,100,3,0.3065395095367847,0.0
3,100,3,0.03127784708608091,0.0
3,100,3,0.024306279991654495,0.0
3,100,3,0.02285126093669583,0.0
3,100,3,0.06582936336076224,0.0
3,100,3,0.040672913117546845,0.0
3,100,3,0.04648426007649309,0.0
3,100,3,0.040551839464882944,0.0
3,100,3,0.04050811573747354,0.0
3,100,3,0.0501063264221159,0.0
3,100,3,0.0374331550802139,0.0
3,100,3,0.028439068330974135,0.0
3,100,3,0.03432458082885163,0.0
3,100,3,0.03535494689770822,0.0
3,100,3,0.09655485040797825,0.0
3,100,3,0.0665710774272839,0.0
3,100,3,0.012675626145387905,0.0
3,100,3,0.027647101396829993,0.0
3,100,3,0.04710341093665403,0.0
3,100,3,0.0536541889483066,0.0
3,100,3,0.021429448606164803,0.0
3,100,3,0.017395833333333333,0.0
3,100,3,0.011164977229322757,0.0
3,100,3,0.09771054783319706,0.0
3,100,3,0.04116784754458832,0.0
3,100,3,0.04989421720733427,0.0
3,100,3,0.0800531914893617,0.0
3,100,3,0.10435238594651285,0.0
3,100,3,0.05921052631578947,0.0
3,100,3,0.07169682485489928,0.0
3,100,3,0.12077922077922078,0.0
3,100,3,0.010926072781742884,0.0
3,100,3,0.12095141700404859,0.0
3,100,3,0.05226925038245793,0.0
3,100,3,0.04367330782425122,0.0
3,100,3,0.018056814747657902,0.0
3,100,3,0.03807814992025518,0.0
3,100,3,0.025378632828489563,0.0
3,100,3,0.02364207691156666,0.0
3,100,3,0.10271703114645461,0.0
3,100,3,0.029692470837751856,0.0
3,100,3,0.2529411764705882,0.0
3,100,3,0.10585511081706914,0.0
3,100,3,0.019103395384508122,0.0
3,100,3,0.033106134371957155,0.0
3,100,3,0.04199883336573984,0.0
3,100,3,0.16585365853658537,0.0
3,100,3,0.08425519018033036,0.0
3,100,3,0.046713168463326994,0.0
3,100,3,0.05401724920562869,0.0
3,100,3,0.08502024291497975,0.0
3,100,3,0.18455882352941178,0.0
3,100,3,0.09063819220263224,0.0
3,100,3,0.09146548792927575,0.0
3,100,3,0.09863339275103981,0.0
3,100,3,0.061178731582319026,0.0
3,100,3,0.03353342993169116,0.0
3,100,3,0.10529202083904579,0.0
3,100,3,0.023664174497564992,0.0
3,100,3,0.09132075471698113,0.0
3,100,3,0.041666666666666664,0.0
3,100,3,0.1652262328418912,0.0
3,100,3,0.0575732562938506,0.0
3,100,3,0.10390355912743972,0.0
3,100,3,0.044702342574683,0.0
3,100,3,0.24017467248908297,0.0
3,100,3,0.08209448298645523,0.0
3,100,3,0.15918367346938775,0.0
3,100,3,0.04920160976243022,0.0
3,100,3,0.16659619450317126,0.0
3,100,3,0.16578669482576558,0.0
3,100,3,0.066746126340882,0.0
3,100,3,0.05658307210031348,0.0
3,100,3,0.040288775034932466,0.0
3,100,3,0.05393611450514924,0.0
3,100,3,0.07987483530961792,0.0
3,100,3,0.032499646742970185,0.0
3,100,3,0.02511415525114155,0.0
3,100,3,0.01836340206185567,0.0
3,100,3,0.039023452518262204,0.0
3,100,3,0.037746374116772036,0.0
3,100,3,0.022704673516738483,0.0
3,100,3,0.0570917047941118,0.0
3,100,3,0.15295815295815296,0.0
3,100,3,0.03403816400206292,0.0
3,100,3,0.03434557750961411,0.0
3,100,3,0.19135802469135801,0.0
3,100,3,0.03155721588674794,0.0
3,100,3,0.023599939292760663,0.0
3,100,3,0.08300738809213386,0.0
3,100,3,0.06432246998284734,0.0
3,100,3,0.03955386915028171,0.0
3,100,3,0.05423213380638622,0.0
3,100,3,0.015051020408163265,0.0
3,100,3,0.1196029776674938,0.0
3,100,3,0.13020134228187918,0.0
3,100,3,0.026640750057168993,0.0
3,100,3,0.09793605827600162,0.0
3,100,3,0.034082515563997044,0.0
3,100,3,0.07359624688462102,0.0
3,100,3,0.04683910915809448,0.0
3,100,3,0.05607129595246937,0.0
3,100,3,0.02903443619176232,0.0
3,100,3,0.05749176728869374,0.0
3,100,3,0.024484705264539844,0.0
3,100,3,0.0756638051507287,0.0
3,100,3,0.013825983313468414,0.0
3,100,3,0.022159690467815688,0.0
3,100,3,0.07083015993907082,0.0
3,100,3,0.14916532040926225,0.0
3,100,3,0.015555398430318886,0.0
3,100,3,0.025041969781757135,0.0
3,100,3,0.06791569086651054,0.0
3,100,3,0.0933572710951526,0.0
3,100,3,0.03687580025608195,0.0
3,100,3,0.05188448360254528,0.0
3,100,3,0.1285799522673031,0.0
3,100,3,0.1049792531120332,0.0
3,100,3,0.12511961722488038,0.0
3,100,3,0.02524081341419907,0.0
3,100,3,0.049935744446484305,0.0
3,100,3,0.5462962962962963,0.0
3,100,3,0.021353207167978564,0.0
3,100,3,0.02374977594550995,0.0
3,100,3,0.08072813612979818,0.0
3,100,3,0.03843048603261747,0.0
3,100,3,0.039887640449438204,0.0
3,100,3,0.0835978835978836,0.0
3,100,3,0.0724671669793621,0.0
3,100,3,0.06760636909423128,0.0
3,100,3,0.0557476231633535,0.0
3,100,3,0.05669481302774427,0.0
3,100,3,0.2673202614379085,0.0
3,100,3,0.02949517867271696,0.0
3,100,3,0.7219626168224299,0.0
3,100,3,0.10371267150928168,0.0
3,100,3,0.2701612903225806,0.0
3,100,3,0.3511278195488722,0.0
3,100,3,0.04107424960505529,0.0
