L,N,K,Rule,Ratio,Success Rate
3,10,3,anti_hebbian,0.9703138252756573,0.0105
3,10,3,anti_hebbian,0.2736234333192508,0.0105
3,10,3,anti_hebbian,0.3051523947750363,0.0105
3,10,3,anti_hebbian,0.02851551579535924,0.0105
3,10,3,anti_hebbian,0.0163572267920094,0.0105
3,10,3,anti_hebbian,0.12481101965395598,0.0105
3,10,3,anti_hebbian,0.027622909275215407,0.0105
3,10,3,anti_hebbian,0.26196335794366965,0.0105
3,10,3,anti_hebbian,0.04296208354975143,0.0105
3,10,3,anti_hebbian,0.08469399741571713,0.0105
3,10,3,anti_hebbian,0.0728494623655914,0.0105
3,10,3,anti_hebbian,0.06030453791647822,0.0105
3,10,3,anti_hebbian,0.345308205732234,0.0105
3,10,3,anti_hebbian,0.06041282094311126,0.0105
3,10,3,anti_hebbian,0.17584923778658024,0.0105
3,10,3,anti_hebbian,0.03713961085073143,0.0105
3,10,3,anti_hebbian,0.3467191297303553,0.0105
3,10,3,anti_hebbian,0.030709017010386874,0.0105
3,10,3,anti_hebbian,0.01105888858169754,0.0105
3,10,3,anti_hebbian,0.023842770369336033,0.0105
3,10,3,anti_hebbian,0.06549707602339182,0.0105
3,10,3,anti_hebbian,0.17653613498885706,0.0105
3,10,3,anti_hebbian,0.0525246209160544,0.0105
3,10,3,anti_hebbian,0.10097855506974808,0.0105
3,10,3,anti_hebbian,0.06690798356746819,0.0105
3,10,3,anti_hebbian,0.051455454278153484,0.0105
3,10,3,anti_hebbian,0.2646317973033042,0.0105
3,10,3,anti_hebbian,0.027707609725292074,0.0105
3,10,3,anti_hebbian,0.27961309523809524,0.0105
3,10,3,anti_hebbian,0.07471413721413721,0.0105
3,10,3,anti_hebbian,0.03931276922315195,0.0105
3,10,3,anti_hebbian,0.09413971967773976,0.0105
3,10,3,anti_hebbian,0.03846684765103759,0.0105
3,10,3,anti_hebbian,0.06787560376239302,0.0105
3,10,3,anti_hebbian,0.011372967646575792,0.0105
3,10,3,anti_hebbian,0.054028335800380634,0.0105
3,10,3,anti_hebbian,0.0570409982174688,0.0105
3,10,3,anti_hebbian,0.06458157227387996,0.0105
3,10,3,anti_hebbian,0.23389063044235459,0.0105
3,10,3,anti_hebbian,0.07926829268292683,0.0105
3,10,3,anti_hebbian,0.08913308913308914,0.0105
3,10,3,anti_hebbian,0.150263319882361,0.0105
3,10,3,anti_hebbian,0.020043336944745395,0.0105
3,10,3,anti_hebbian,0.8863636363636364,0.0105
3,10,3,anti_hebbian,0.4447463768115942,0.0105
3,10,3,anti_hebbian,0.3053004209720628,0.0105
3,10,3,anti_hebbian,0.07693167424185977,0.0105
3,10,3,anti_hebbian,0.20408674940453805,0.0105
3,10,3,anti_hebbian,0.019709325068456053,0.0105
3,10,3,anti_hebbian,0.04082830971580678,0.0105
3,10,3,anti_hebbian,0.11537459848945221,0.0105
3,10,3,anti_hebbian,0.0347713117572886,0.0105
3,10,3,anti_hebbian,0.030027885465551248,0.0105
3,10,3,anti_hebbian,0.13014450338394,0.0105
3,10,3,anti_hebbian,0.06725769329127952,0.0105
3,10,3,anti_hebbian,0.030670522759860985,0.0105
3,10,3,anti_hebbian,0.02540439651596848,0.0105
3,10,3,anti_hebbian,0.0160199509679601,0.0105
3,10,3,anti_hebbian,0.19580826702891518,0.0105
3,10,3,anti_hebbian,0.2806026365348399,0.0105
3,10,3,anti_hebbian,0.13232158535055813,0.0105
3,10,3,anti_hebbian,0.07366504854368933,0.0105
3,10,3,anti_hebbian,0.6192519926425506,0.0105
3,10,3,anti_hebbian,0.04494607810302097,0.0105
3,10,3,anti_hebbian,0.1319709040526498,0.0105
3,10,3,anti_hebbian,0.010252940564171958,0.0105
3,10,3,anti_hebbian,0.14007437577474766,0.0105
3,10,3,anti_hebbian,0.06424307226231846,0.0105
3,10,3,anti_hebbian,0.2362758898049467,0.0105
3,10,3,anti_hebbian,0.03844776653835825,0.0105
3,10,3,anti_hebbian,0.039147752073330426,0.0105
3,10,3,anti_hebbian,0.3123618682775895,0.0105
3,10,3,anti_hebbian,0.06478111677238224,0.0105
3,10,3,anti_hebbian,0.035690632128927806,0.0105
3,10,3,anti_hebbian,0.048797736916548796,0.0105
3,10,3,anti_hebbian,0.08562909185194788,0.0105
3,10,3,anti_hebbian,0.3414501181173905,0.0105
3,10,3,anti_hebbian,0.15673302831705205,0.0105
3,10,3,anti_hebbian,0.0973335819504009,0.0105
3,10,3,anti_hebbian,0.25372982847863595,0.0105
3,10,3,anti_hebbian,0.024357651912978246,0.0105
3,10,3,anti_hebbian,0.03678916827852998,0.0105
3,10,3,anti_hebbian,0.5683172385453051,0.0105
3,10,3,anti_hebbian,0.10208333333333333,0.0105
3,10,3,anti_hebbian,0.24600504625735914,0.0105
3,10,3,anti_hebbian,0.016573510683458328,0.0105
3,10,3,anti_hebbian,0.14438104688662862,0.0105
3,10,3,anti_hebbian,0.03389830508474576,0.0105
3,10,3,anti_hebbian,0.12318149296446458,0.0105
3,10,3,anti_hebbian,0.025230812601310874,0.0105
3,10,3,anti_hebbian,0.03414422241529105,0.0105
3,10,3,anti_hebbian,0.15770840038622466,0.0105
3,10,3,anti_hebbian,0.1309073146904384,0.0105
3,10,3,anti_hebbian,0.02979908829984805,0.0105
3,10,3,anti_hebbian,0.08326787117046347,0.0105
3,10,3,anti_hebbian,0.4262008733624454,0.0105
3,10,3,anti_hebbian,0.05602716468590832,0.0105
3,10,3,anti_hebbian,0.15533875338753386,0.0105
3,10,3,anti_hebbian,0.16870558933411473,0.0105
3,10,3,anti_hebbian,0.050759219088937095,0.0105
3,10,3,anti_hebbian,0.2712351251538777,0.0105
3,10,3,anti_hebbian,0.1343190522846709,0.0105
3,10,3,anti_hebbian,0.35988538681948423,0.0105
3,10,3,anti_hebbian,0.09565860878145042,0.0105
3,10,3,anti_hebbian,0.01872380694876301,0.0105
3,10,3,anti_hebbian,0.17765454918874513,0.0105
3,10,3,anti_hebbian,0.38103052182474567,0.0105
3,10,3,anti_hebbian,0.05341477977311349,0.0105
3,10,3,anti_hebbian,0.009529889197938991,0.0105
3,10,3,anti_hebbian,0.03716930252897019,0.0105
3,10,3,anti_hebbian,0.01943992773261066,0.0105
3,10,3,anti_hebbian,0.2085509138381201,0.0105
3,10,3,anti_hebbian,0.19243243243243244,0.0105
3,10,3,anti_hebbian,0.03316943729025209,0.0105
3,10,3,anti_hebbian,0.036380597014925374,0.0105
3,10,3,anti_hebbian,0.10137324486961889,0.0105
3,10,3,anti_hebbian,0.030730395653844042,0.0105
3,10,3,anti_hebbian,0.16882091761223483,0.0105
3,10,3,anti_hebbian,0.1397714907508161,0.0105
3,10,3,anti_hebbian,0.18326326852338412,0.0105
3,10,3,anti_hebbian,0.03654632152588556,0.0105
3,10,3,anti_hebbian,0.030891134588883786,0.0105
3,10,3,anti_hebbian,0.0564767415980414,0.0105
3,10,3,anti_hebbian,0.05085653104925054,0.0105
3,10,3,anti_hebbian,0.0593151642208246,0.0105
3,10,3,anti_hebbian,0.07331746375243454,0.0105
3,10,3,anti_hebbian,0.09142403987764812,0.0105
3,10,3,anti_hebbian,0.052248178849535296,0.0105
3,10,3,anti_hebbian,0.022449042523667088,0.0105
3,10,3,anti_hebbian,0.040713145290047895,0.0105
3,10,3,anti_hebbian,0.0558651804670913,0.0105
3,10,3,anti_hebbian,0.13628836387723559,0.0105
3,10,3,anti_hebbian,0.06122685185185185,0.0105
3,10,3,anti_hebbian,0.05054040144107051,0.0105
3,10,3,anti_hebbian,0.29410249806850375,0.0105
3,10,3,anti_hebbian,0.059383167799268166,0.0105
3,10,3,anti_hebbian,0.08748255002326663,0.0105
3,10,3,anti_hebbian,0.029416976785397838,0.0105
3,10,3,anti_hebbian,0.10156511550050218,0.0105
3,10,3,anti_hebbian,0.08384170186141092,0.0105
3,10,3,anti_hebbian,0.30205701912666905,0.0105
3,10,3,anti_hebbian,0.09649379822248266,0.0105
3,10,3,anti_hebbian,0.07658643326039387,0.0105
3,10,3,anti_hebbian,0.05912881217563706,0.0105
3,10,3,anti_hebbian,0.06748067336175131,0.0105
3,10,3,anti_hebbian,0.131390134529148,0.0105
3,10,3,anti_hebbian,0.10859790162147431,0.0105
3,10,3,anti_hebbian,0.03498060623473639,0.0105
3,10,3,anti_hebbian,0.19349540078843627,0.0105
3,10,3,anti_hebbian,0.07486492103075644,0.0105
3,10,3,anti_hebbian,0.11657520754186014,0.0105
3,10,3,anti_hebbian,0.02472437669014294,0.0105
3,10,3,anti_hebbian,0.07455244503183948,0.0105
3,10,3,anti_hebbian,0.05812947862614282,0.0105
3,10,3,anti_hebbian,0.15283158088913484,0.0105
3,10,3,anti_hebbian,0.2611464968152866,0.0105
3,10,3,anti_hebbian,0.06015296630607042,0.0105
3,10,3,anti_hebbian,0.0382643720248993,0.0105
3,10,3,anti_hebbian,0.0628321719617338,0.0105
3,10,3,anti_hebbian,0.17862631516727745,0.0105
3,10,3,anti_hebbian,0.03328125,0.0105
3,10,3,anti_hebbian,0.04674442896935933,0.0105
3,10,3,anti_hebbian,0.5834532374100719,0.0105
3,10,3,anti_hebbian,0.10116693991706047,0.0105
3,10,3,anti_hebbian,0.07439595072103906,0.0105
3,10,3,anti_hebbian,0.05239874164372788,0.0105
3,10,3,anti_hebbian,0.15704050299751426,0.0105
3,10,3,anti_hebbian,0.08354955889984432,0.0105
3,10,3,anti_hebbian,0.2540444893832154,0.0105
3,10,3,anti_hebbian,0.12466725820763087,0.0105
3,10,3,anti_hebbian,0.018926006156652606,0.0105
3,10,3,anti_hebbian,0.04811626060939122,0.0105
3,10,3,anti_hebbian,0.05189987634929653,0.0105
3,10,3,anti_hebbian,0.07697384209263258,0.0105
3,10,3,anti_hebbian,0.08082143486691346,0.0105
3,10,3,anti_hebbian,0.04196738839882384,0.0105
3,10,3,anti_hebbian,0.08245431585202793,0.0105
3,10,3,anti_hebbian,0.28475663071990676,0.0105
3,10,3,anti_hebbian,0.07081068305365162,0.0105
3,10,3,anti_hebbian,0.05131396957123098,0.0105
3,10,3,anti_hebbian,0.1298588490770901,0.0105
3,10,3,anti_hebbian,0.02812528536206739,0.0105
3,10,3,anti_hebbian,0.07673155273879584,0.0105
3,10,3,anti_hebbian,0.020753038837829824,0.0105
3,10,3,anti_hebbian,0.035643400595435,0.0105
3,10,3,anti_hebbian,0.20041850732387817,0.0105
3,10,3,anti_hebbian,0.07264600715137068,0.0105
3,10,3,anti_hebbian,0.3270645952575634,0.0105
3,10,3,anti_hebbian,0.0761708697889861,0.0105
3,10,3,anti_hebbian,0.0541933338874574,0.0105
3,10,3,anti_hebbian,0.10686631746754725,0.0105
3,10,3,anti_hebbian,0.07328007825236388,0.0105
3,10,3,anti_hebbian,0.07164821648216482,0.0105
3,10,3,anti_hebbian,0.05535300925925926,0.0105
3,10,3,anti_hebbian,0.1491579791499599,0.0105
3,10,3,anti_hebbian,0.2407705830647524,0.0105
3,10,3,anti_hebbian,0.6145394340758579,0.0105
3,10,3,anti_hebbian,0.33204301075268816,0.0105
3,10,3,anti_hebbian,0.08706952566601689,0.0105
3,10,3,anti_hebbian,0.012984803810387843,0.0105
3,10,3,anti_hebbian,0.04336802775553776,0.0105
3,10,3,anti_hebbian,0.1287898419279606,0.0105
3,10,3,anti_hebbian,0.13360166190599845,0.0105
3,10,3,anti_hebbian,0.6850209986000934,0.0105
3,10,3,anti_hebbian,0.11984582287558265,0.0105
3,10,3,anti_hebbian,0.04855305466237942,0.0105
3,10,3,anti_hebbian,0.21387375841076578,0.0105
3,10,3,anti_hebbian,0.05707730812013348,0.0105
3,10,3,anti_hebbian,0.10135178837073928,0.0105
3,10,3,anti_hebbian,0.1561804008908686,0.0105
3,10,3,anti_hebbian,0.07675988428158148,0.0105
3,10,3,anti_hebbian,0.013514998351829469,0.0105
3,10,3,anti_hebbian,0.1348314606741573,0.0105
3,10,3,anti_hebbian,0.08172505083835323,0.0105
3,10,3,anti_hebbian,0.013344898912390738,0.0105
3,10,3,anti_hebbian,0.10982658959537572,0.0105
3,10,3,anti_hebbian,0.07319060671160826,0.0105
3,10,3,anti_hebbian,0.020269058295964124,0.0105
3,10,3,anti_hebbian,0.08003284694586571,0.0105
3,10,3,anti_hebbian,0.083322860374513,0.0105
3,10,3,anti_hebbian,0.14357262103505844,0.0105
3,10,3,anti_hebbian,0.18205689277899342,0.0105
3,10,3,anti_hebbian,0.17901476545145695,0.0105
3,10,3,anti_hebbian,0.7475177304964539,0.0105
3,10,3,anti_hebbian,0.07388123640677519,0.0105
3,10,3,anti_hebbian,0.11913542306904323,0.0105
3,10,3,anti_hebbian,0.20830914669541423,0.0105
3,10,3,anti_hebbian,0.009305999107173517,0.0105
3,10,3,anti_hebbian,0.15022181428789966,0.0105
3,10,3,anti_hebbian,0.10843617236496055,0.0105
3,10,3,anti_hebbian,0.04385825520419514,0.0105
3,10,3,anti_hebbian,0.04603217889282792,0.0105
3,10,3,anti_hebbian,0.19114528101802758,0.0105
3,10,3,anti_hebbian,1.0679851668726823,0.0105
3,10,3,anti_hebbian,0.1768525592055004,0.0105
3,10,3,anti_hebbian,0.08379396984924622,0.0105
3,10,3,anti_hebbian,0.11240694789081886,0.0105
3,10,3,anti_hebbian,0.8465189873417721,0.0105
3,10,3,anti_hebbian,0.03253944174757282,0.0105
3,10,3,anti_hebbian,0.28413284132841327,0.0105
3,10,3,anti_hebbian,0.047240269597425465,0.0105
3,10,3,anti_hebbian,0.051651488378415114,0.0105
3,10,3,anti_hebbian,0.056129032258064517,0.0105
3,10,3,anti_hebbian,0.3249375520399667,0.0105
3,10,3,anti_hebbian,0.5991274842462433,0.0105
3,10,3,anti_hebbian,0.05075319670695393,0.0105
3,10,3,anti_hebbian,0.11681937172774869,0.0105
3,10,3,anti_hebbian,0.15732298739088263,0.0105
3,10,3,anti_hebbian,0.045802439607749344,0.0105
3,10,3,anti_hebbian,0.028376372810923124,0.0105
3,10,3,anti_hebbian,0.28900199159106,0.0105
3,10,3,anti_hebbian,0.013147043128123028,0.0105
3,10,3,anti_hebbian,0.025256382282347806,0.0105
3,10,3,anti_hebbian,0.18323550990462215,0.0105
3,10,3,anti_hebbian,0.1187867721647393,0.0105
3,10,3,anti_hebbian,0.23222194881889763,0.0105
3,10,3,anti_hebbian,0.050325935123389724,0.0105
3,10,3,anti_hebbian,0.02613879547538979,0.0105
3,10,3,anti_hebbian,0.33194877120110766,0.0105
3,10,3,anti_hebbian,0.033369843008397224,0.0105
3,10,3,anti_hebbian,0.2986308986030996,0.0105
3,10,3,anti_hebbian,0.10757797270955166,0.0105
3,10,3,anti_hebbian,0.1076590795813258,0.0105
3,10,3,anti_hebbian,0.05562636562272396,0.0105
3,10,3,anti_hebbian,0.04597593080105303,0.0105
3,10,3,anti_hebbian,0.15780035863717873,0.0105
3,10,3,anti_hebbian,0.06344988344988345,0.0105
3,10,3,anti_hebbian,0.01583336861267516,0.0105
3,10,3,anti_hebbian,0.10247349823321555,0.0105
3,10,3,anti_hebbian,0.0688860560894293,0.0105
3,10,3,anti_hebbian,0.13524892116619303,0.0105
3,10,3,anti_hebbian,0.02816180235535074,0.0105
3,10,3,anti_hebbian,0.2257590597453477,0.0105
3,10,3,anti_hebbian,0.13770802113731367,0.0105
3,10,3,anti_hebbian,0.054300258997945876,0.0105
3,10,3,anti_hebbian,0.11875361759598688,0.0105
3,10,3,anti_hebbian,0.06747143780987282,0.0105
3,10,3,anti_hebbian,0.09606728263444682,0.0105
3,10,3,anti_hebbian,0.030967942732648614,0.0105
3,10,3,anti_hebbian,0.4373836415539283,0.0105
3,10,3,anti_hebbian,0.024469010060862006,0.0105
3,10,3,anti_hebbian,0.10508735868448099,0.0105
3,10,3,anti_hebbian,0.05741808252427184,0.0105
3,10,3,anti_hebbian,0.05704157267160812,0.0105
3,10,3,anti_hebbian,0.051532467532467534,0.0105
3,10,3,anti_hebbian,0.13005301524188204,0.0105
3,10,3,anti_hebbian,0.15682281059063136,0.0105
3,10,3,anti_hebbian,0.5935302390998594,0.0105
3,10,3,anti_hebbian,0.28173241852487135,0.0105
3,10,3,anti_hebbian,0.16036533559898045,0.0105
3,10,3,anti_hebbian,0.06773571678934455,0.0105
3,10,3,anti_hebbian,0.08639345181364579,0.0105
3,10,3,anti_hebbian,0.2056880733944954,0.0105
3,10,3,anti_hebbian,0.35368956743002544,0.0105
3,10,3,anti_hebbian,0.09381385844324726,0.0105
3,10,3,anti_hebbian,0.0627316863176524,0.0105
3,10,3,anti_hebbian,0.16183174471612102,0.0105
3,10,3,anti_hebbian,0.06868481302467566,0.0105
3,10,3,anti_hebbian,0.025678449258836944,0.0105
3,10,3,anti_hebbian,0.4047018196307611,0.0105
3,10,3,anti_hebbian,0.0498601866803198,0.0105
3,10,3,anti_hebbian,0.05544270522165133,0.0105
3,10,3,anti_hebbian,0.05676680972818312,0.0105
3,10,3,anti_hebbian,0.07728246058010511,0.0105
3,10,3,anti_hebbian,0.0680346891413216,0.0105
3,10,3,anti_hebbian,0.05434910200727785,0.0105
3,10,3,anti_hebbian,0.0524960823819118,0.0105
3,10,3,anti_hebbian,0.016268662958470997,0.0105
3,10,3,anti_hebbian,0.21785285701098495,0.0105
3,10,3,anti_hebbian,0.041607227769852595,0.0105
3,10,3,anti_hebbian,0.09500609013398295,0.0105
3,10,3,anti_hebbian,0.02902970744380436,0.0105
3,10,3,anti_hebbian,0.11113128745233339,0.0105
3,10,3,anti_hebbian,0.6669530355097365,0.0105
3,10,3,anti_hebbian,0.0921152966295562,0.0105
3,10,3,anti_hebbian,0.15608902711633785,0.0105
3,10,3,anti_hebbian,0.02272027373823781,0.0105
3,10,3,anti_hebbian,0.04251351265922812,0.0105
3,10,3,anti_hebbian,0.028972672064777327,0.0105
3,10,3,anti_hebbian,0.03222398309561542,0.0105
3,10,3,anti_hebbian,0.11387465051258154,0.0105
3,10,3,anti_hebbian,0.01765661938534279,0.0105
3,10,3,anti_hebbian,0.04831341424022888,0.0105
3,10,3,anti_hebbian,0.027250629024691886,0.0105
3,10,3,anti_hebbian,0.1675620363264262,0.0105
3,10,3,anti_hebbian,0.019869097709209912,0.0105
3,10,3,anti_hebbian,0.16412642387293438,0.0105
3,10,3,anti_hebbian,0.06417947242994494,0.0105
3,10,3,anti_hebbian,0.08194184246965872,0.0105
3,10,3,anti_hebbian,0.1289151157512483,0.0105
3,10,3,anti_hebbian,0.026781154239019406,0.0105
3,10,3,anti_hebbian,0.1932054794520548,0.0105
3,10,3,anti_hebbian,0.03257868580894534,0.0105
3,10,3,anti_hebbian,0.018506940102538453,0.0105
3,10,3,anti_hebbian,0.11265911596672347,0.0105
3,10,3,anti_hebbian,0.07914886757475618,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,0.5243974132863022,0.0105
3,10,3,anti_hebbian,0.18060448729834971,0.0105
3,10,3,anti_hebbian,0.2713663581927055,0.0105
3,10,3,anti_hebbian,0.09181141439205956,0.0105
3,10,3,anti_hebbian,0.11648255496007875,0.0105
3,10,3,anti_hebbian,0.018559885931558936,0.0105
3,10,3,anti_hebbian,0.044,0.0105
3,10,3,anti_hebbian,0.036886041545331004,0.0105
3,10,3,anti_hebbian,0.44049650892164466,0.0105
3,10,3,anti_hebbian,0.01428027418126428,0.0105
3,10,3,anti_hebbian,0.02598962130634301,0.0105
3,10,3,anti_hebbian,0.2865588052271313,0.0105
3,10,3,anti_hebbian,0.053073563990594555,0.0105
3,10,3,anti_hebbian,0.22329096530401923,0.0105
3,10,3,anti_hebbian,0.2591299677765843,0.0105
3,10,3,anti_hebbian,0.09776357827476038,0.0105
3,10,3,anti_hebbian,0.3180620608899297,0.0105
3,10,3,anti_hebbian,0.23521823263814234,0.0105
3,10,3,anti_hebbian,0.15052667346245327,0.0105
3,10,3,anti_hebbian,0.03256193676013439,0.0105
3,10,3,anti_hebbian,0.015635306476437103,0.0105
3,10,3,anti_hebbian,0.06986911646697473,0.0105
3,10,3,anti_hebbian,0.0697195780807821,0.0105
3,10,3,anti_hebbian,0.23232447004043622,0.0105
3,10,3,anti_hebbian,0.13793552588733313,0.0105
3,10,3,anti_hebbian,0.08901598474849684,0.0105
3,10,3,anti_hebbian,0.283001808318264,0.0105
3,10,3,anti_hebbian,0.22271304988036075,0.0105
3,10,3,anti_hebbian,0.32218170286982717,0.0105
3,10,3,anti_hebbian,0.047254575707154745,0.0105
3,10,3,anti_hebbian,0.09531650201244055,0.0105
3,10,3,anti_hebbian,0.13740458015267176,0.0105
3,10,3,anti_hebbian,0.3359776014932338,0.0105
3,10,3,anti_hebbian,0.2832433623443869,0.0105
3,10,3,anti_hebbian,0.1352375795316096,0.0105
3,10,3,anti_hebbian,0.47043478260869565,0.0105
3,10,3,anti_hebbian,0.049088992621593136,0.0105
3,10,3,anti_hebbian,0.16068559185859668,0.0105
3,10,3,anti_hebbian,0.3746595958148201,0.0105
3,10,3,anti_hebbian,0.024755155273389437,0.0105
3,10,3,anti_hebbian,0.05230697166055118,0.0105
3,10,3,anti_hebbian,0.025518109626186326,0.0105
3,10,3,anti_hebbian,0.6554307116104869,0.0105
3,10,3,anti_hebbian,0.8061224489795918,0.0105
3,10,3,anti_hebbian,0.1627894625026556,0.0105
3,10,3,anti_hebbian,0.12309215411269697,0.0105
3,10,3,anti_hebbian,0.11128438650115402,0.0105
3,10,3,anti_hebbian,0.028683674918350926,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,0.16143234517170532,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,0.40775831247765465,0.0105
3,10,3,anti_hebbian,0.04359202761385146,0.0105
3,10,3,anti_hebbian,0.063402477460969,0.0105
3,10,3,anti_hebbian,0.08792048929663608,0.0105
3,10,3,anti_hebbian,0.17164179104477612,0.0105
3,10,3,anti_hebbian,0.07190549563430919,0.0105
3,10,3,anti_hebbian,0.03192514104857575,0.0105
3,10,3,anti_hebbian,0.3029326458266194,0.0105
3,10,3,anti_hebbian,0.06989862032167087,0.0105
3,10,3,anti_hebbian,0.15655157623847307,0.0105
3,10,3,anti_hebbian,0.050468262226847034,0.0105
3,10,3,anti_hebbian,0.048724954462659384,0.0105
3,10,3,anti_hebbian,0.10544135429262394,0.0105
3,10,3,anti_hebbian,0.2046525771628402,0.0105
3,10,3,anti_hebbian,0.07024024112762625,0.0105
3,10,3,anti_hebbian,0.029149074374797013,0.0105
3,10,3,anti_hebbian,0.05128037627384374,0.0105
3,10,3,anti_hebbian,0.1656110720150129,0.0105
3,10,3,anti_hebbian,0.274032187907786,0.0105
3,10,3,anti_hebbian,0.026218743308510387,0.0105
3,10,3,anti_hebbian,0.3841758241758242,0.0105
3,10,3,anti_hebbian,0.03066352169008307,0.0105
3,10,3,anti_hebbian,0.07960816777041943,0.0105
3,10,3,anti_hebbian,0.0652308966659764,0.0105
3,10,3,anti_hebbian,0.10583333333333333,0.0105
3,10,3,anti_hebbian,0.2947622178391409,0.0105
3,10,3,anti_hebbian,0.07391419591805824,0.0105
3,10,3,anti_hebbian,0.014501227926558297,0.0105
3,10,3,anti_hebbian,0.16114141838019302,0.0105
3,10,3,anti_hebbian,0.21126486065094524,0.0105
3,10,3,anti_hebbian,0.026400953840912962,0.0105
3,10,3,anti_hebbian,0.05605268809506765,0.0105
3,10,3,anti_hebbian,0.0628395421032208,0.0105
3,10,3,anti_hebbian,0.10162254483347566,0.0105
3,10,3,anti_hebbian,0.04879381356644532,0.0105
3,10,3,anti_hebbian,0.1680473372781065,0.0105
3,10,3,anti_hebbian,0.012165184659865802,0.0105
3,10,3,anti_hebbian,0.03505600453707642,0.0105
3,10,3,anti_hebbian,0.6516393442622951,0.0105
3,10,3,anti_hebbian,0.06922743055555555,0.0105
3,10,3,anti_hebbian,0.2773839241138293,0.0105
3,10,3,anti_hebbian,0.08863406408094435,0.0105
3,10,3,anti_hebbian,0.11399582214264399,0.0105
3,10,3,anti_hebbian,0.08547504559774498,0.0105
3,10,3,anti_hebbian,0.2223932281646787,0.0105
3,10,3,anti_hebbian,0.14161662817551962,0.0105
3,10,3,anti_hebbian,0.10094134685010862,0.0105
3,10,3,anti_hebbian,0.18847352024922118,0.0105
3,10,3,anti_hebbian,0.044358727097396335,0.0105
3,10,3,anti_hebbian,0.09436391112106117,0.0105
3,10,3,anti_hebbian,0.1784349794820999,0.0105
3,10,3,anti_hebbian,0.06757484799507427,0.0105
3,10,3,anti_hebbian,0.14100096246390761,0.0105
3,10,3,anti_hebbian,0.05688265153777247,0.0105
3,10,3,anti_hebbian,0.09817671809256662,0.0105
3,10,3,anti_hebbian,0.0390083589340573,0.0105
3,10,3,anti_hebbian,0.05460533305003718,0.0105
3,10,3,anti_hebbian,0.2219836839845427,0.0105
3,10,3,anti_hebbian,0.15313299232736574,0.0105
3,10,3,anti_hebbian,0.019142902158500077,0.0105
3,10,3,anti_hebbian,0.15296727676095395,0.0105
3,10,3,anti_hebbian,0.06486913357400723,0.0105
3,10,3,anti_hebbian,0.3667002472753915,0.0105
3,10,3,anti_hebbian,0.07637255904304263,0.0105
3,10,3,anti_hebbian,0.06600608566747289,0.0105
3,10,3,anti_hebbian,0.6429688857987137,0.0105
3,10,3,anti_hebbian,0.2569950934889272,0.0105
3,10,3,anti_hebbian,0.6689373297002725,0.0105
3,10,3,anti_hebbian,0.027604895625502515,0.0105
3,10,3,anti_hebbian,0.13544358311800173,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,1.0052659294365456,0.0105
3,10,3,anti_hebbian,0.06404839638947571,0.0105
3,10,3,anti_hebbian,0.09331786094188183,0.0105
3,10,3,anti_hebbian,0.06561533704390847,0.0105
3,10,3,anti_hebbian,0.1207295314874777,0.0105
